"Subject","Activity","tBodyGyroMag.mean..","tBodyGyroMag.std..","tBodyGyroMag.mad..","fBodyGyro.meanFreq...X","fBodyGyro.meanFreq...Y","fBodyGyro.meanFreq...Z","fBodyAcc.min...Z","fBodyAcc.sma..","fBodyAcc.energy...X","fBodyAccJerk.mean...Y","fBodyAccJerk.mean...Z","fBodyAccJerk.std...X","fBodyAccJerk.bandsEnergy...33.40","fBodyAccJerk.bandsEnergy...41.48","fBodyAccJerk.bandsEnergy...49.56","fBodyAcc.bandsEnergy...17.32","fBodyGyro.bandsEnergy...33.48","fBodyAcc.skewness...Y","fBodyAccJerk.bandsEnergy...1.16.2","fBodyAccJerk.bandsEnergy...17.32.1","tBodyAcc.correlation...Y.Z","tGravityAcc.mean...X","tGravityAcc.mean...Y","tBodyAccJerk.max...Y","tBodyAccJerk.max...Z","tBodyAccJerk.min...X","tBodyGyroJerk.arCoeff...Z.1","tBodyGyroJerk.arCoeff...Z.2","tBodyGyroJerk.arCoeff...Z.3","tBodyAccJerk.arCoeff...Z.1","tBodyGyro.mad...X","tBodyGyro.arCoeff...Y.4","tBodyGyro.iqr...X","tBodyGyroMag.iqr..","tBodyGyroMag.entropy..","tBodyGyroMag.arCoeff..1","fBodyGyro.skewness...Z","fBodyGyro.kurtosis...Z","fBodyGyro.bandsEnergy...1.8","fBodyAcc.iqr...Z","fBodyAcc.entropy...X","fBodyAcc.entropy...Y","fBodyAccJerk.mad...Z","fBodyAccJerk.max...X","fBodyAccJerk.max...Y","fBodyAccJerk.bandsEnergy...49.64","fBodyAccJerk.bandsEnergy...1.24","fBodyAccJerk.bandsEnergy...25.48","fBodyAcc.bandsEnergy...1.24","fBodyGyro.bandsEnergy...25.48","fBodyAcc.kurtosis...Z","fBodyAccJerk.bandsEnergy...49.64.2","fBodyAccJerk.bandsEnergy...1.24.1","tGravityAcc.min...X","tGravityAcc.min...Y","tGravityAcc.min...Z","tBodyAccJerk.entropy...Y","tBodyAccJerk.entropy...Z","tBodyAccJerk.arCoeff...X.1","tBodyAccMag.energy..","tBodyAccMag.iqr..","tBodyAccMag.entropy..","tBodyAccJerk.correlation...X.Z","tBodyGyro.max...Z","tBodyGyro.correlation...X.Y","tBodyGyro.entropy...Z"
21,"LAYING",-0.949278890222222,-0.949289148,-0.942641777555556,-0.105481413654444,-0.407760367,0.266238545,-0.976126240222222,-0.961758338555556,-0.997183973444444,-0.972039417111111,-0.981630805333333,-0.987061376777778,-0.999463103333333,-0.999471162111111,-0.999701931111111,-0.998846136,-0.999388906111111,-0.0336881545555556,-0.998750304666667,-0.998412024777778,-0.559160058953333,-0.174349174822222,0.599992678,-0.978096723555556,-0.984731654111111,0.982185263666667,0.352242450766667,0.0248022781132222,0.278887437255556,0.137580482522222,-0.976540860555556,0.148071305682222,-0.978928537888889,-0.944479422,0.0562320367898889,-0.0995685157844445,-0.320167245534444,-0.582838813046667,-0.998927861444444,-0.976462239,-0.796489799244444,-0.800019150477778,-0.983796317,-0.990287965777778,-0.977764519666667,-0.999699296111111,-0.999587473444444,-0.999276936111111,-0.997154067666667,-0.999599807555556,-0.0704633899444445,-0.999053273888889,-0.998295810555556,-0.144168106933333,0.613448904111111,0.775494065333333,-0.676645074911111,-0.704414292633333,0.0414310632422222,-0.994722205,-0.958130571666667,-0.351968334877778,-0.0243212001122222,-0.739828517222222,-0.697222252111111,-0.505752075788889
22,"LAYING",-0.926616373333333,-0.923911565972222,-0.916688690138889,-0.116959069579167,-0.143181333825,0.0627250150652778,-0.976794181527778,-0.94121561375,-0.994580040833333,-0.954833264305556,-0.970918941666667,-0.974126068055556,-0.998902478472222,-0.99830643625,-0.999278220555556,-0.997325745277778,-0.998628145277778,-0.413471202,-0.997234495555556,-0.997219859722222,-0.319466725254583,-0.418494577083333,0.632484075694444,-0.966144320277778,-0.976512490833333,0.9611761275,0.191730882074167,-0.116417586036111,0.145036948902778,0.128118063655694,-0.962410074444444,0.167683385166667,-0.972658848611111,-0.922606747916667,-0.0947503789838889,-0.0398432658472222,-0.298755817483333,-0.613502217486111,-0.995807663888889,-0.966542554583333,-0.722704899444444,-0.716524565055556,-0.974692134861111,-0.981571607777778,-0.966473841388889,-0.999191356944444,-0.998686839444444,-0.9972683375,-0.994519274027778,-0.998896131527778,-0.652039148013889,-0.997950844305556,-0.996625224861111,-0.390546865972222,0.636021498888889,0.76117265875,-0.606277398458333,-0.641470942638889,-0.00274735826805556,-0.987378055,-0.925111977222222,-0.383880764727778,0.106122028681944,-0.684437725277778,-0.352270955116667,-0.308942797126389
23,"LAYING",-0.949418000972222,-0.957227585972222,-0.951060511805556,0.13145543361875,-0.1472313939875,0.289184530733333,-0.9886441325,-0.974752606388889,-0.997612069861111,-0.988230264166667,-0.982415511805556,-0.987840852638889,-0.99977971875,-0.999729059583333,-0.999793826805556,-0.999389795972222,-0.999557530416667,0.163686937291667,-0.999675879722222,-0.999772592361111,-0.406198535833333,-0.391564962777778,0.438434067361111,-0.991498747777778,-0.986080413333333,0.983334096666667,0.439856688708333,-0.0504158749088611,0.323369405527778,0.310541549180556,-0.981940282777778,-0.0389950638326389,-0.980956092638889,-0.94990103625,0.0706131955791667,0.253854153813889,-0.408275950125,-0.660752874236111,-0.999697334444444,-0.979586354305556,-0.814966880138889,-0.9042864525,-0.984168272361111,-0.990005350416667,-0.991092343194445,-0.999774992361111,-0.9998666125,-0.999587570416667,-0.997572234444444,-0.999646220416667,-0.509390178697222,-0.998970681111111,-0.999829139166667,-0.35559592625,0.454772302361111,0.912455555833333,-0.795059484166667,-0.670462551388889,0.101244723098611,-0.997305378055556,-0.968731783888889,-0.433216392777778,0.127825523615833,-0.739444822222222,-0.607636110027778,-0.513592556583333
24,"LAYING",-0.953791512638889,-0.957829934722222,-0.954137391666667,0.213437011386111,-0.1812152290875,0.258571516181528,-0.986998152638889,-0.977067079583333,-0.998625261111111,-0.982140613888889,-0.981549689583333,-0.988140517777778,-0.999774522777778,-0.999739072361111,-0.999802225833333,-0.999325798888889,-0.999556335277778,-0.517273858986111,-0.999441437222222,-0.999625359722222,-0.220803678048611,-0.359292534027778,0.738430699305556,-0.987362661527778,-0.984335359861111,0.984062885555556,0.376989146,0.0132951910138889,0.318648234593056,0.186500702813556,-0.983610711805556,0.0182223177125,-0.984323203055556,-0.956427035694444,0.0369498113683333,0.0799065825181944,-0.337918518458333,-0.603430653669444,-0.999738847638889,-0.97758934,-0.819498615375,-0.904343648888889,-0.982130039444444,-0.99083047,-0.986485890694444,-0.999782361666667,-0.999786452916667,-0.999575650833333,-0.998617423333333,-0.999662569027778,-0.509966017351389,-0.998941163888889,-0.999669075555556,-0.321510585,0.752748021666667,0.679388930833333,-0.710877956805556,-0.671819387361111,0.0697064847361111,-0.9982796225,-0.975201797361111,-0.499768280277778,0.0338139084222222,-0.735550089722222,-0.326150429402778,-0.468020549027778
25,"LAYING",-0.809688545342466,-0.856017369726027,-0.835520636164384,-0.205003716106849,-0.262888528465753,-0.139861213767123,-0.812068316767123,-0.838830067260274,-0.990988362054795,-0.946802003561644,-0.962632674520548,-0.976423984657534,-0.999460428767123,-0.999443875890411,-0.99962954890411,-0.998087628356164,-0.995573429863014,0.0594542927123288,-0.997898931232877,-0.998001949452055,-0.19870990820274,-0.461102531369863,0.620658919917808,-0.964314605890411,-0.97424463109589,0.970957332876712,0.0135868387228219,-0.0888566493478082,0.183737559986301,0.00626260945191781,-0.890885558767123,0.0809171250630137,-0.889638851917808,-0.834075511780822,0.438600307082192,-0.332786456917808,0.000152831465753421,-0.319539592109589,-0.989391734931507,-0.930426504246575,-0.571396173506849,-0.438882605205479,-0.969150049863014,-0.982085099726027,-0.955097510684932,-0.999613101506849,-0.999387245753425,-0.999180718493151,-0.990796838356164,-0.997533319041096,-0.109273265972603,-0.997981686712329,-0.997263833013699,-0.465702781452055,0.530345044212329,0.428401832767123,-0.401308649219178,-0.511842514410959,-0.103162007367123,-0.807389044589041,-0.661485167054795,0.190186915623288,-0.051100406809589,-0.678869537260274,-0.311091789232877,-0.0695647270136986
26,"LAYING",-0.951863594736842,-0.965676821973684,-0.960300208026316,0.153049810180263,-0.0665477247486842,0.206193013839342,-0.99101158618421,-0.979396339605263,-0.996926573815789,-0.987115080789474,-0.987308252236842,-0.990410106973684,-0.999815712368421,-0.999788892894737,-0.999861393421053,-0.99893903631579,-0.999829503421053,-0.437406647671053,-0.999646847763158,-0.999720635526316,-0.165103652414474,-0.621309715263158,0.803015011578947,-0.990661279868421,-0.989734150394737,0.987637941447368,0.366325223846053,-0.117673489529474,0.302054351710526,0.218508716978816,-0.990652428157895,-0.0147815315421053,-0.990761694342105,-0.959010441842105,-0.182399829407895,0.177536452957895,-0.265929681276316,-0.55343167025,-0.9998560475,-0.983086165,-0.852378922302632,-0.940673580657895,-0.988251216973684,-0.99193986618421,-0.989967799473684,-0.999855165657895,-0.999847419605263,-0.999698503289474,-0.996897538947368,-0.999895776973684,-0.805776388986842,-0.999425725131579,-0.999730679342105,-0.579516257368421,0.8145301575,0.610820129078947,-0.794634362105263,-0.738354211973684,0.0647168694092105,-0.996877832236842,-0.978187292763158,-0.648646799342105,0.191434864444737,-0.714863947236842,-0.0440012152368421,-0.424437207697368
27,"LAYING",-0.966917594459459,-0.971915732837838,-0.967662484594595,0.0911101099674324,-0.0195690475405405,0.254804846483784,-0.991424545,-0.98375725527027,-0.999083651891892,-0.985257277297297,-0.988033129054054,-0.987477465405405,-0.999793443378378,-0.999702078513514,-0.999857001486486,-0.99956432527027,-0.999743376621622,-0.419237976783784,-0.999692128378378,-0.999729869054054,-0.17391404665,-0.530434604864865,0.567879494054054,-0.989622140540541,-0.989626072567568,0.986003617162162,0.364072480316216,-0.0938754580381081,0.255169557839189,0.216036237413514,-0.989161013783784,0.142962920374324,-0.989353603918919,-0.965915686891892,-0.342840058893243,0.195018580109459,-0.349032386472973,-0.631840433150405,-0.999675032567568,-0.984513197297297,-0.842727400945946,-0.916619039594595,-0.988609005135135,-0.989393880675676,-0.987992379864865,-0.999851573108108,-0.999805885540541,-0.999640476081081,-0.999074992297297,-0.999850407837838,-0.817826698581081,-0.99943769972973,-0.999721657567568,-0.487163125675676,0.584842286216216,0.844714676351351,-0.75014212527027,-0.742063392702703,-0.026602321037027,-0.998934948243243,-0.983719323918919,-0.665275168193243,0.115302217990541,-0.732690352297297,-0.377746388137838,-0.477460447837838
28,"LAYING",-0.93710692125,-0.928940913375,-0.9239616905,-0.2588609698375,-0.34947254522625,0.123627590803375,-0.980430450875,-0.96394702225,-0.99885768225,-0.978094827375,-0.970251565375,-0.98220590125,-0.99952572725,-0.999437772125,-0.999694578375,-0.9988827365,-0.998698782875,0.22118182833125,-0.997197696,-0.999315961,-0.445828273625,-0.490334541875,0.1440732745,-0.985147130375,-0.973709841875,0.976115000875,0.2799021032,-0.027390820081875,0.2332564344525,0.12794312215875,-0.959390445875,0.1781935688575,-0.964343963625,-0.934725529875,0.067066198359625,-0.1570169503525,-0.22979844735,-0.4996128064725,-0.998092559,-0.966645272875,-0.783106518125,-0.7810641422375,-0.972944384625,-0.985574430625,-0.984551994375,-0.999676852625,-0.9994620225,-0.99914456225,-0.99885364025,-0.998820801875,-0.52228667763,-0.99834460075,-0.999258477375,-0.447827445625,0.15670481375,0.013946817875,-0.708154605,-0.61404348659125,0.0737140665320375,-0.99698124075,-0.96655362125,-0.397958381375,0.0539877207775,-0.724399701125,-0.64925027826125,-0.41263725305
29,"LAYING",-0.971923623043478,-0.977040093043478,-0.972952455797101,0.23594998557971,0.0401385255637681,0.250307629215942,-0.991255853478261,-0.989413237536232,-0.999284124782609,-0.989398823913043,-0.992018447826087,-0.99254347826087,-0.999885021014493,-0.999857342318841,-0.999920252173913,-0.999830293188406,-0.999913196811594,-0.542691499956522,-0.999822287101449,-0.999810629565217,-0.0645474960701449,-0.346789842753623,0.807535373478261,-0.993325612753623,-0.992921091304348,0.991226186666667,0.343816740869565,-0.142968181115942,0.227382195226087,0.233812198289855,-0.994430790724638,0.0401289786536232,-0.994367132028986,-0.970840052028985,-0.507597707724638,0.249988902449275,-0.234364010869565,-0.518807732213043,-0.999921176376812,-0.987605225942029,-0.908508577681159,-0.970244575652174,-0.992404416086957,-0.99351064884058,-0.991350508985507,-0.999919012753623,-0.999927074202899,-0.99984373173913,-0.999270502173913,-0.999947616666667,-0.777863068550725,-0.999569375507246,-0.999870392318841,-0.308841344492754,0.820983896956522,0.590179547826087,-0.790311556376812,-0.790040607826087,0.0545986321086957,-0.998959198695652,-0.981414114637681,-0.754765115072464,0.322622613185507,-0.728402905797101,0.138194293643478,-0.471764949572464
30,"LAYING",-0.962284921142857,-0.951264441,-0.949104278285714,-0.06617939667,-0.239924763457143,0.0674681472885714,-0.987472646571429,-0.967973842857143,-0.999279673285714,-0.971696279857143,-0.975632420428571,-0.980350748142857,-0.999045488714286,-0.998779992,-0.999570550142857,-0.999149200428571,-0.999217669,-0.449015930042857,-0.998835440285714,-0.999242779571429,-0.304809505944,-0.344737755285714,0.732661247714286,-0.978343457285714,-0.976681956285714,0.970211125571429,0.258409284435714,-0.170948274078571,0.170081234931429,0.143505439385714,-0.976167937714286,0.217941246057143,-0.979871132428571,-0.959388016571429,-0.155454401767143,0.0611505130271429,-0.457541799721429,-0.769319484285714,-0.998431978714286,-0.972911388714286,-0.763141497757143,-0.7865402275,-0.979477703142857,-0.985385759857143,-0.977437066714286,-0.999560138857143,-0.999353352,-0.998481566857143,-0.999294941428571,-0.999582927285714,-0.749983971285714,-0.99861333,-0.998775534571429,-0.304963230857143,0.745779758857143,0.679583216571429,-0.652447488914286,-0.667392089257143,0.000631138649857144,-0.997854156428571,-0.971675237285714,-0.494054043028571,0.066409858039,-0.729941758,-0.450933641814286,-0.471191990014286
1,"SITTING",-0.93089249,-0.934531840425532,-0.923507247021277,0.189153021260851,0.0631270669787234,-0.0297839207446809,-0.962461157446808,-0.96181318893617,-0.998340790425532,-0.981579467021277,-0.986053092340425,-0.987492994468085,-0.999505085744681,-0.999525658297872,-0.999706922978723,-0.998997121914894,-0.999402036595745,0.175879982446808,-0.998789281914894,-0.999323927021277,0.118261863640426,0.831509933404255,0.204411592680851,-0.987556872765957,-0.988444988723404,0.983953636170213,0.266085367144681,-0.103827637131915,0.238618844587234,0.179926166510638,-0.980958256595745,0.0203178148021277,-0.987366250638298,-0.918916814957447,-0.18145531037234,0.0894903252553192,0.0916162731889362,-0.216252780310638,-0.998047482340426,-0.979809097446809,-0.879724240389362,-0.807980868638298,-0.987215581702128,-0.98953561,-0.98509634787234,-0.999667115106383,-0.999480223617021,-0.999373880212766,-0.99831475787234,-0.999663006808511,-0.514312723851064,-0.999540442765957,-0.999120911276596,0.843385717021277,0.205339023787234,0.321842866808511,-0.767841575361702,-0.751153931957447,0.197580903617021,-0.989160301702128,-0.93794484106383,-0.565797892148936,0.159929065085106,-0.729240735531915,0.00767758642553192,-0.307367066829787
2,"SITTING",-0.946035087173913,-0.961313624130435,-0.956461792608696,0.130523120891304,-0.192142737913043,0.0409472348676087,-0.97531781326087,-0.97274242,-0.999344693695652,-0.977139702826087,-0.985129050217391,-0.989459107391304,-0.99967520826087,-0.999678335869565,-0.999789701304348,-0.999629967173913,-0.999764237391304,-0.215522844993478,-0.999587676956522,-0.999387580652174,0.256453039862826,0.940477273043478,-0.105630024498783,-0.982557098913043,-0.987152449565217,0.985472227826087,0.20005709039413,-0.0681892837173913,0.173047985965217,0.146058412108696,-0.986214806521739,0.0929085173782609,-0.986120268695652,-0.955886937826087,-0.0876403084565217,-0.0385820686869565,-0.187090071663043,-0.516717094565217,-0.999749203695652,-0.979574138913043,-0.922633105652174,-0.806646661521739,-0.987285656956522,-0.991905091521739,-0.98413207326087,-0.999769564347826,-0.999864990434783,-0.999559359565217,-0.999346054565217,-0.999816669130435,-0.389546246934783,-0.999347207391304,-0.99957122826087,0.950714034347826,-0.0898988765652174,0.191642851630435,-0.661412699782609,-0.710148867173913,0.233721117173913,-0.995997377391304,-0.964261469347826,-0.498661353091304,0.0380489234586957,-0.745997472608696,-0.146327425841087,-0.328111842043478
3,"SITTING",-0.919354372307692,-0.925518103807692,-0.916029695307692,0.0520844490903846,-0.166042259123077,-0.0387467420096154,-0.948121756923077,-0.927027487692308,-0.998251416346154,-0.954170151346154,-0.970845669423077,-0.976283534807692,-0.999311231923077,-0.999367158846154,-0.999110420961538,-0.998044653269231,-0.996184656346154,-0.0983291973269231,-0.997587689230769,-0.997049599615385,0.307555039634615,0.901098984615385,0.127303379245962,-0.970157360192308,-0.978943110961539,0.970195918653846,0.154518138230769,0.0137459904380769,0.146826905709615,0.0967162082339231,-0.970495600192308,0.0628540520961538,-0.976898099615385,-0.913061995961538,0.0716185647307692,-0.0389820598538462,-0.022332510325,-0.340439932980769,-0.995915600576923,-0.96365808,-0.794097815576923,-0.64343170625,-0.975056077115385,-0.982097073269231,-0.963835139038462,-0.999081304615385,-0.998979362884615,-0.998400549615385,-0.998255711538461,-0.997611621346154,-0.330663217153846,-0.997519008461539,-0.996775003461538,0.906849382115385,0.118847540965385,0.114727772861538,-0.508408049692308,-0.598759273269231,0.157827327725,-0.9767229875,-0.892296605192308,-0.232158628807692,-0.0354706009788462,-0.704173885769231,-0.229382182941538,-0.202899462409615
4,"SITTING",-0.9260633138,-0.928898293,-0.9233473158,0.1090926580982,-0.394745539548,-0.1457260342,-0.9737382714,-0.9464551774,-0.9994347216,-0.9442983908,-0.9751549056,-0.9787769122,-0.999475338,-0.9993749782,-0.9996614794,-0.9990009048,-0.9978925232,-0.17549012772,-0.9987627874,-0.9961891952,0.16930611784,0.8693030064,0.211622539936894,-0.95725078,-0.9824500936,0.9704113538,0.0532622215,0.020483406638,0.123874582544,0.114439231144,-0.9733478562,0.20966256974,-0.9775533874,-0.9351156618,0.1549724788,-0.12448321742,-0.09969183256,-0.43792698236,-0.998885137,-0.9710520774,-0.8079273718,-0.613455675184,-0.9790162692,-0.9840993676,-0.9613650678,-0.9996488736,-0.9995097824,-0.9988753938,-0.9994585868,-0.9983638744,-0.134126074786,-0.9987038842,-0.997192693,0.886152842,0.2100646140494,0.09969136334,-0.48478477702,-0.6173309542,0.171067826462,-0.9904026462,-0.929838892,-0.28037770802,0.1260306516592,-0.6970436216,-0.17124696842,-0.153098863664
5,"SITTING",-0.934301646590909,-0.931414810454545,-0.929121423863636,0.125891358536364,-0.187706341013636,0.0966833908409091,-0.974312390227273,-0.949310289545455,-0.999579937045455,-0.954237489772727,-0.969501330681818,-0.976530547272727,-0.999557376136364,-0.999462235454545,-0.999712691363636,-0.998986655454545,-0.999052839772727,-0.264399971010909,-0.998393854090909,-0.997793232954545,0.0964925051136364,0.880731443863636,0.168445524,-0.966518392954545,-0.975716610454545,0.970490054090909,0.067034639675,0.124837976511364,0.179511577865909,0.0312400238568182,-0.9694249975,0.0206025646454545,-0.973594044318182,-0.939197373181818,0.0913734395,0.0378488086590909,-0.281138850602273,-0.561923977045454,-0.998730892045455,-0.961425787045455,-0.794077447272727,-0.663422922954545,-0.973165810681818,-0.981522445909091,-0.9625172525,-0.999703578863636,-0.999360666363636,-0.999221756136364,-0.999588952954545,-0.999218677045455,-0.343227437272727,-0.998800046590909,-0.997721277954545,0.896956951590909,0.171286266802273,0.131779964915909,-0.475242816068182,-0.561045402454545,0.0281628189977273,-0.992404594545454,-0.935996013863636,-0.284269040772727,-0.0867968250022727,-0.715161701136364,-0.4064377645,-0.251380822181818
6,"SITTING",-0.932703812181818,-0.921259472727273,-0.920524366909091,0.139409516872727,-0.129239217950909,0.0438103632909091,-0.97862656,-0.946855460909091,-0.999561584181818,-0.947070821272727,-0.954199785636364,-0.971488767454545,-0.999452506545455,-0.999358825454545,-0.999494413272727,-0.998629980181818,-0.998292344363636,-0.338436855163636,-0.996393912545455,-0.996838242363636,0.0182810618163636,0.933692934909091,0.0682628663363636,-0.956077486727273,-0.953660142545455,0.961387190363636,0.0801204417727273,0.0754880942618182,0.197940958318182,-0.00470281220363636,-0.964933936727273,0.0582938613327273,-0.972931483636364,-0.934885273454545,0.179521922063636,0.0812987933872727,-0.325114704294545,-0.634210632363636,-0.998809202363636,-0.943104888,-0.782741793818182,-0.64137506222,-0.957177775272727,-0.978779597090909,-0.956644504363636,-0.999452549818182,-0.999094349454545,-0.998974930909091,-0.999577872545454,-0.997403812363636,-0.480127540272727,-0.997708451090909,-0.996484222181818,0.949724692545455,0.0787516807,0.0612818092983455,-0.467367872727273,-0.488056112872727,0.0111770454018182,-0.995827732181818,-0.950296192,-0.291913940450909,-0.100554176854545,-0.703247695272727,-0.156460461654545,-0.234551463501818
